bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,unit,zestimate,zipcode,zpid,datePriceChanged,priceChange,priceReduction,neighboorhood,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,videoCount
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34112,1184.0,-71.08202,sqft,1184.0,5000.0,5000.0,4300.0,False,MA,424 Massachusetts Ave APT 402,1087100.0,Apt 402,1191900.0,02118,71504959.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34665,316.0,-71.07377,sqft,435.0,3000.0,3000.0,1900.0,False,MA,290 Columbus Ave UNIT 5,465400.0,Unit 5,507300.0,02116,71546338.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.337723,603.0,-71.06988,sqft,435.0,2500.0,2500.0,2577.0,False,MA,80 E Brookline St APT 3,526300.0,Apt 3,556700.0,02118,87794825.0,1661410800000.0,-100.0,$100 (Aug 25),"South End, MA",,,,
3.5,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.345665,1646.0,-71.06353,,,7456.0,7456.0,,False,MA,333 Harrison Ave #341,,# 341,,02118,2061759651.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.346104,999.0,-71.07347,,,2400.0,2400.0,,False,MA,108 Chandler St #3F,,# 3F,,02116,2061774262.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.342484,,-71.0703,,,2600.0,2600.0,,False,MA,305 Shawmut Ave #5,,# 5,,02118,2061855204.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.342445,616.0,-71.074974,,,3300.0,3300.0,,False,MA,633 Tremont St UNIT 5,,Unit 5,,02118,2061965063.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339928,,-71.074585,,,2750.0,2750.0,,False,MA,433 Shawmut Ave #7,,# 7,,02118,2062149353.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33972,,-71.07464,,,2350.0,2350.0,,False,MA,50 W Newton St #5,,# 5,,02118,2062232899.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34139,,-71.08243,,,2650.0,2650.0,,False,MA,410 Massachusetts Ave #4,,# 4,,02118,2062233093.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.336308,,-71.07522,,,2900.0,2900.0,,False,MA,30 E Springfield St #5,,# 5,,02118,2062233142.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.346443,,-71.073654,,,2800.0,2800.0,,False,MA,109 Chandler St #4,,# 4,,02116,2062233235.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.342945,650.0,-71.07849,,,3000.0,3000.0,,False,MA,476 Columbus Ave #U7,,# U7,,02118,2062543056.0,1658473200000.0,-200.0,$200 (Jul 22),"South End, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34321,1100.0,-71.063934,,,4150.0,4150.0,,False,MA,225 E Berkeley St #4A,,# 4A,,02118,2062779972.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.342346,650.0,-71.07514,,,3000.0,3000.0,2875.0,False,MA,639 Tremont St,,,,02118,2077467759.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341537,500.0,-71.08264,,,2500.0,2500.0,2314.0,False,MA,400 Massachusetts Ave #75,,# 75,,02115,2077787917.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.345024,600.0,-71.07438,,,3000.0,3000.0,2996.0,False,MA,120 Appleton St FLOOR 2,,Floor 2,,02116,2078878547.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34289,999.0,-71.07855,,,3000.0,3000.0,2400.0,False,MA,478 Columbus Ave #7,,# 7,,02118,2078991390.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.346455,,-71.072205,,,2100.0,2100.0,,False,MA,76 Chandler St #2,,# 2,,02116,2080610999.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34166,360.0,-71.07642,,,2400.0,2400.0,2144.0,False,MA,677 Tremont St #2,,# 2,,02118,2082535791.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34563,856.0,-71.07163,,,4000.0,4000.0,3753.0,False,MA,35 Gray St #1,,# 1,,02116,2096604557.0,1660460400000.0,-500.0,$500 (Aug 14),"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.346447,400.0,-71.073586,,,2400.0,2400.0,1900.0,False,MA,107 Chandler St APT 3F,,Apt 3F,,02116,2097085787.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33583,,-71.07528,,,3250.0,3250.0,2799.0,False,MA,41 E Springfield St APT 3,,Apt 3,,02118,2099318192.0,1660806000000.0,300.0,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341785,700.0,-71.06988,,,2950.0,2950.0,2999.0,False,MA,16 Union Park St APT 6,,Apt 6,,02118,2100606530.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.336945,730.0,-71.069626,,,4450.0,4450.0,2684.0,False,MA,105 E Brookline St #1,,# 1,,02118,2102270060.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.3397,1166.0,-71.07799,,,2700.0,2700.0,4764.0,False,MA,85 Worcester St APT 1,,Apt 1,,02118,2102455371.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.3379,850.0,-71.07592,,,5500.0,5500.0,3917.0,False,MA,13 Worcester St,,,,02118,2105012909.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.343235,650.0,-71.07355,,,2900.0,2900.0,2434.0,False,MA,601 Tremont St #2,,# 2,,02118,2107319489.0,1660546800000.0,300.0,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33701,744.0,-71.06875,,,3200.0,3200.0,2647.0,False,MA,601 Albany St UNIT 406,,Unit 406,,02118,2113997641.0,,,,"South End, MA",,,,
1.0,4.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34319,1000.0,-71.06393,sqft,1000.0,4150.0,4150.0,3521.0,False,MA,225 E Berkeley St APT 4,,Apt 4,,02118,2115847220.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.343708,400.0,-71.070915,,,2350.0,2350.0,1895.0,False,MA,95 Waltham St APT 3,,Apt 3,,02118,2116324308.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.342525,732.0,-71.07976,,,2900.0,2900.0,3034.0,False,MA,505 Columbus Ave APT 4,,Apt 4,,02118,2117748752.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339622,,-71.07502,,,2800.0,2800.0,3200.0,False,MA,443 Shawmut Ave APT 3,,Apt 3,,02118,2118438248.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.346813,,-71.073074,,,2400.0,2400.0,1849.0,False,MA,61 Clarendon St APT 3,,Apt 3,,02116,2120411949.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34107,945.0,-71.08014,sqft,945.0,4800.0,4800.0,3858.0,False,MA,148 Worcester St APT 4,896600.0,Apt 4,985900.0,02118,59183099.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33708,620.0,-71.06923,sqft,871.0,2600.0,2600.0,2524.0,False,MA,106 E Brookline St #3,622500.0,# 3,665700.0,02118,59183503.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.335552,580.0,-71.074936,sqft,435.0,3100.0,3100.0,2799.0,False,MA,53 E Springfield St #3,514900.0,# 3,542100.0,02118,59183822.0,1660287600000.0,250.0,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.337654,818.0,-71.07795,sqft,871.0,3200.0,3200.0,3137.0,False,MA,582 Massachusetts Ave #3,742300.0,# 3,928200.0,02118,59211066.0,1661929200000.0,-200.0,$200 (Aug 31),"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.343857,739.0,-71.07687,sqft,871.0,2750.0,2750.0,3200.0,False,MA,189 Warren Ave APT 4,686100.0,Apt 4,814300.0,02116,59212109.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,650.0,,,,2750.0,2750.0,,False,MA,(undisclosed Address),,,,02118,2061974710.0,,,,"South End, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,850.0,,,,4300.0,4300.0,,False,MA,(undisclosed Address),,,,02118,2061999231.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,,800.0,,,,3500.0,3500.0,2495.0,False,MA,(undisclosed Address),,,,02118,2092745612.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,CONDO,True,True,False,False,False,False,False,42.344135,700.0,-71.07235,sqft,871.0,3400.0,3400.0,2999.0,False,MA,2 Clarendon St APT 606,808700.0,Apt 606,,02116,59165051.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34556,700.0,-71.077156,,,3600.0,3600.0,,False,MA,225 W Canton St #4,,# 4,,02116,2061750937.0,,,,"South End, MA",,,,
1.5,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33689,909.0,-71.068726,,,3900.0,3900.0,,False,MA,605 Albany St #608,,# 608,,02118,2062711456.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.335598,710.0,-71.075,sqft,710.0,2900.0,2900.0,2949.0,False,MA,51 E Springfield St #3,594800.0,# 3,611200.0,02118,59183818.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.345394,750.0,-71.074486,,,2600.0,2600.0,2400.0,False,MA,117 Appleton St #2,,# 2,,02116,2101809818.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339916,255.0,-71.07773,,,2200.0,2200.0,2100.0,False,MA,156 W Concord St #2B,,# 2B,,02118,2088897144.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.346786,360.0,-71.0724,sqft,871.0,2100.0,2100.0,2999.0,False,MA,77 Chandler St #2,718900.0,# 2,766800.0,02116,59165969.0,,,,"South End, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.335693,1100.0,-71.07511,,,4900.0,4900.0,4300.0,False,MA,47 E Springfield St APT 3,,Apt 3,,02118,2105531137.0,,,,"South End, MA",,,,
1.5,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.337124,909.0,-71.06882,,,3900.0,3900.0,2495.0,False,MA,603 Albany St #608,,# 608,,02118,2096805842.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341267,728.0,-71.07846,sqft,871.0,2900.0,2900.0,3358.0,False,MA,13 Concord Sq #3,599500.0,# 3,711900.0,02118,59183198.0,,,,"South End, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34256,1061.0,-71.06523,,,3500.0,3500.0,4749.0,False,MA,460 Harrison Ave UNIT 430,,Unit 430,,02118,2084372915.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33546,800.0,-71.07483,,,2900.0,2900.0,2499.0,False,MA,57 E Springfield St APT 3,,Apt 3,,02118,2119070192.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341698,480.0,-71.07959,,,2100.0,2100.0,2100.0,False,MA,44 Concord Sq APT 402,,Apt 402,,02118,2103202376.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339878,255.0,-71.07768,sqft,435.0,2200.0,2200.0,1920.0,False,MA,154 W Concord St APT 2B,346100.0,Apt 2B,342000.0,02118,59184127.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.346703,380.0,-71.072655,sqft,3049.0,2100.0,2100.0,9929.0,False,MA,79 Chandler St APT 2,3633600.0,Apt 2,4123600.0,02116,90136186.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34414,408.0,-71.06253,,,3090.0,3090.0,,False,MA,54 Traveler St #8,,# 8,,02118,2061759554.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.344315,750.0,-71.07588,,,3950.0,3950.0,,False,MA,183 W Canton St #PENTHOUSE,,# PENTHOUSE,,02116,2061764074.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.344147,700.0,-71.07021,,,3500.0,3500.0,,False,MA,28 Milford St #4,,# 4,,02118,2061771743.0,,,,"South End, MA",,,,
3.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339584,999.0,-71.08037,,,7000.0,7000.0,4865.0,False,MA,492 Massachusetts Ave STE 1,,Ste 1,,02118,2081524551.0,,,,"South End, MA",,,,
3.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34439,1400.0,-71.068535,,,7000.0,7000.0,2449.0,False,MA,27 Dwight St #2,,# 2,,02118,2104500567.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.34363,875.0,-71.07176,,,3400.0,3400.0,3633.0,False,MA,562 Tremont St #3,,# 3,,02118,2114738161.0,,,,"South End, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.33651,1020.0,-71.07645,,,4200.0,4200.0,3499.0,False,MA,1744 Washington St #4,,# 4,,02118,2095605440.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.340023,900.0,-71.06574,,,3000.0,3000.0,2799.0,False,MA,114 Union Park St #3,,# 3,,02118,2104069027.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341408,1422.0,-71.0786,,,2900.0,2900.0,1995.0,False,MA,19 Concord Sq #1,,# 1,,02118,2107422117.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.345726,602.0,-71.07486,sqft,871.0,2500.0,2500.0,3155.0,False,MA,148 Chandler St #2,684300.0,# 2,741000.0,02116,59164899.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341316,380.0,-71.08045,sqft,1800.0,1800.0,1800.0,6999.0,False,MA,546 Columbus Ave #1,1441100.0,# 1,1770600.0,02118,63041390.0,,,,"South End, MA",,,,
1.0,0.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.3438,400.0,-71.07102,sqft,1742.0,2000.0,2000.0,5159.0,False,MA,99 Waltham St APT 3,1701900.0,Apt 3,1209900.0,02118,63710296.0,,,,"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33748,546.0,-71.06834,,,4300.0,4300.0,,False,MA,591 Albany St FLOOR 2-ID567,,Floor 2-ID567,,02118,2066409845.0,1662447600000.0,-220.0,$220 (Sep 6),"South End, MA",,,,
1.0,1.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33615,740.0,-71.07614,sqft,871.0,3250.0,3250.0,2949.0,False,MA,660 Massachusetts Ave #6,539300.0,# 6,595200.0,02118,59183772.0,,,,"South End, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,True,True,False,False,False,False,False,42.33666,870.0,-71.07377,sqft,871.0,4500.0,4500.0,3899.0,False,MA,51 E Concord St #1,761900.0,# 1,931400.0,02118,59210890.0,,,,"South End, MA",,,,
1.0,3.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.341274,924.0,-71.08,,,5000.0,5000.0,,False,MA,152 Worcester St #3,,# 3,,02118,2061992689.0,,,,"South End, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,TOWNHOUSE,False,True,False,False,False,False,False,42.339928,1600.0,-71.07513,,,6500.0,6500.0,,False,MA,56 W Newton St #1,,# 1,,02118,2066766974.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.34294,670.0,-71.08058,sqft,871.0,3300.0,3300.0,3056.0,False,MA,27 Greenwich Park #3,673500.0,# 3,729100.0,02118,59182882.0,,,,"South End, MA",,,,
2.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.344868,,-71.06385,,,5221.0,5221.0,,False,MA,356 Harrison Ave #760,,# 760,,02118,2061902456.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.340015,900.0,-71.06566,,,3000.0,3000.0,2849.0,False,MA,116 Union Park St APT 3,,Apt 3,,02118,2106124716.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339977,950.0,-71.0656,,,3100.0,3100.0,3356.0,False,MA,118 Union Park St #3,,# 3,,02118,2106112825.0,,,,"South End, MA",,,,
1.0,2.0,Boston,USA,USD,-1.0,FOR_RENT,FOR_RENT,APARTMENT,False,True,False,False,False,False,False,42.339756,1100.0,-71.08008,,,4600.0,4600.0,,False,MA,771 Tremont St #511,,# 511,,02118,2062236450.0,,,,"South End, MA",,,,
